dif_lifespan,mass,exercise,alcohol,sugar,bmi,smoking few,smoking some,smoking more,smoking alot,smoking most
-4.199999999999989,62.3,1.4,0.5,22.8,13.731843329145454,False,False,False,True,False
-1.5,64.5,3.2,1.3,28.8,20.822572314049587,False,False,True,False,False
-0.29999999999999716,112.9,3.8,0.5,11.6,31.274238227146817,False,True,False,False,False
-3.200000000000003,104.0,2.1,0.5,40.8,27.350427350427353,False,False,False,True,False
-4.0,128.7,2.7,0.2,29.2,36.80402642340358,False,False,False,True,False
-3.0,85.1,1.7,3.7,39.6,30.151643990929706,False,False,True,False,False
-3.8000000000000114,82.1,2.7,1.6,19.2,23.988312636961282,False,False,False,True,False
0.6000000000000085,85.9,2.1,0.9,28.0,26.80940045566618,False,True,False,False,False
-0.7999999999999972,80.1,0.1,1.3,25.6,22.662969669533727,True,False,False,False,False
-4.5,95.7,1.8,0.6,14.8,22.772159428911365,False,False,False,False,True
-1.7000000000000028,123.7,2.3,1.4,18.4,39.93414256198347,True,False,False,False,False
1.6999999999999886,62.3,3.0,0.4,35.6,22.338556420093944,True,False,False,False,False
-7.099999999999994,72.7,2.2,0.3,21.6,20.569262109551836,False,False,False,False,True
-0.6000000000000085,112.9,2.0,0.9,18.8,32.63383050063591,True,False,False,False,False
2.0999999999999943,78.5,4.7,4.9,35.6,29.545711167149687,True,False,False,False,False
1.2000000000000028,77.9,4.4,0.7,19.2,24.04320987654321,False,True,False,False,False
-1.7999999999999972,122.8,2.1,0.2,42.8,30.7,False,True,False,False,False
0.7999999999999972,126.8,4.5,4.0,22.8,31.07538476619939,True,False,False,False,False
-0.7000000000000028,115.7,1.6,2.9,14.0,29.21643392843615,True,False,False,False,False
-0.3999999999999915,134.3,1.6,0.4,16.0,36.81368383542118,True,False,False,False,False
0.6999999999999886,53.1,2.9,1.6,14.8,16.208296450047314,True,False,False,False,False
2.200000000000003,115.8,5.4,3.6,10.8,33.1150447539249,False,True,False,False,False
2.3000000000000114,64.2,3.2,5.1,25.2,15.276621058893518,True,False,False,False,False
-0.20000000000000284,67.4,3.6,5.6,20.8,16.85,False,True,False,False,False
-2.5,69.7,2.9,1.0,14.4,20.58719281663516,False,False,False,False,True
-3.299999999999997,132.4,1.8,1.6,16.8,45.81314878892734,False,True,False,False,False
-9.099999999999994,65.4,2.3,2.0,37.6,22.898357900633737,False,False,False,False,True
-4.299999999999997,79.8,1.9,1.2,28.4,24.358230823234944,False,False,False,True,False
0.20000000000000284,63.1,2.1,4.8,22.0,18.637759924385634,True,False,False,False,False
-2.6999999999999886,111.3,1.8,2.3,12.0,35.128140386314854,False,False,True,False,False
-2.299999999999997,142.6,1.5,1.8,18.8,46.563265306122446,True,False,False,False,False
-5.700000000000003,116.8,2.4,1.3,41.6,33.76112845415655,False,False,False,False,True
-0.9000000000000057,51.7,2.6,2.0,20.4,15.270557655954631,False,True,False,False,False
-4.0,162.4,2.2,2.5,20.4,45.94839293798099,True,False,False,False,False
-4.700000000000003,135.9,1.5,2.2,25.6,36.865234375,False,False,False,True,False
0.4000000000000057,122.5,3.4,0.4,16.0,37.80864197530864,False,True,False,False,False
-5.900000000000006,108.2,5.1,4.5,43.6,34.930268595041326,False,False,False,False,True
-1.6000000000000085,113.4,1.2,0.5,18.4,37.88967222426409,True,False,False,False,False
0.29999999999999716,135.3,5.3,5.3,43.6,44.68886246531907,True,False,False,False,False
-0.5999999999999943,59.8,2.6,5.3,38.8,15.25354555657586,True,False,False,False,False
-3.3000000000000114,85.3,2.4,1.3,16.4,22.204289879216994,False,False,False,True,False
-4.099999999999994,72.1,1.7,1.3,31.2,30.010405827263263,False,False,False,True,False
-2.0999999999999943,120.9,5.3,4.7,25.6,43.35042489870558,False,False,True,False,False
-5.400000000000006,120.9,1.3,2.0,47.2,30.225,False,False,True,False,False
-3.1000000000000085,82.6,1.0,0.4,40.0,23.87559255405249,False,False,True,False,False
-4.200000000000003,59.8,1.1,1.4,18.4,20.213628988642512,False,False,True,False,False
1.0,80.0,3.0,5.5,25.2,20.613775155247495,False,True,False,False,False
0.6000000000000085,71.4,3.0,0.8,45.6,16.825336978037516,True,False,False,False,False
-2.9000000000000057,70.8,2.8,1.9,24.4,26.323616894705538,False,False,False,True,False
-5.099999999999994,60.8,1.4,5.7,9.2,19.406939257556893,False,False,False,False,True
-1.0999999999999943,110.3,1.7,4.9,37.2,33.299118463953626,False,False,False,False,False
-0.5,72.0,1.0,1.6,28.4,16.96672636440758,True,False,False,False,False
-3.8999999999999915,114.4,2.8,3.4,11.2,40.05461993627675,False,False,False,True,False
-1.5,86.5,0.4,4.6,28.0,23.46462673611111,True,False,False,False,False
-5.900000000000006,92.8,3.0,4.4,41.6,32.11072664359862,False,False,False,True,False
-3.3000000000000114,84.0,1.6,0.4,24.8,27.428571428571427,False,False,False,True,False
0.9000000000000057,67.3,3.5,0.6,30.0,20.54271847623699,False,True,False,False,False
-1.4000000000000057,73.9,3.5,0.6,35.2,25.87444417212283,False,False,True,False,False
0.8999999999999915,68.4,1.7,1.5,8.8,16.276026174895897,True,False,False,False,False
-1.2999999999999972,135.8,1.7,0.4,26.0,38.42236306020825,True,False,False,False,False
-3.0,142.5,3.3,0.3,18.0,44.97538189622522,False,False,True,False,False
2.4000000000000057,72.1,3.2,4.8,3.2,24.657159467870457,True,False,False,False,False
-1.0,80.9,1.8,1.3,19.2,27.66663246810985,False,True,False,False,False
-3.0999999999999943,83.3,1.9,0.9,15.6,21.034822352970885,False,False,False,False,True
-0.8000000000000114,81.1,1.4,5.9,37.6,18.74537721893491,True,False,False,False,False
-3.5,83.1,3.1,0.3,52.8,20.36565042642878,False,False,False,True,False
1.2000000000000028,74.8,5.1,4.2,11.2,19.079685746352414,True,False,False,False,False
-3.9000000000000057,54.7,4.5,1.3,31.6,17.658832644628102,False,False,False,True,False
-2.299999999999997,68.9,4.0,0.8,34.4,20.573919794559405,False,False,True,False,False
-1.7000000000000028,110.8,0.7,0.5,20.0,34.58069348647046,True,False,False,False,False
-1.6000000000000085,56.2,1.8,0.3,36.8,19.6771821714926,False,False,True,False,False
-4.5,124.4,1.0,1.6,24.8,33.396869714623215,False,False,True,False,False
0.7000000000000028,86.7,2.4,2.0,16.4,26.464393638777818,True,False,False,False,False
-6.299999999999997,144.6,2.4,5.2,36.0,52.47496008128901,True,False,False,False,False
-2.700000000000003,143.1,1.4,0.9,24.4,35.41991534862999,False,True,False,False,False
1.7000000000000028,151.8,3.9,3.5,15.6,40.3337230311404,True,False,False,False,False
-1.5,89.9,0.7,0.3,34.8,28.05780094254237,True,False,False,False,False
-0.3999999999999915,97.0,4.0,5.2,12.0,29.283902910276534,True,False,False,False,False
-4.0,160.5,4.2,4.5,48.8,41.35638640521528,False,False,True,False,False
-0.09999999999999432,87.6,1.6,3.2,41.6,25.59532505478451,True,False,False,False,False
-3.6999999999999886,102.9,1.5,0.4,33.2,32.47695997980053,False,False,False,True,False
-2.799999999999997,87.0,1.6,0.3,44.4,23.600260416666668,False,True,False,False,False
-0.9000000000000057,111.3,1.8,5.2,25.2,25.72577662721893,True,False,False,False,False
0.20000000000000284,127.8,4.5,2.6,41.6,42.211652794292505,False,False,True,False,False
-3.799999999999997,121.6,2.0,1.6,30.4,32.645171682461275,False,False,True,False,False
-1.0,66.8,4.0,2.6,10.4,17.748963758103944,False,False,True,False,False
-5.3999999999999915,74.5,2.0,1.1,19.6,22.491245018717546,False,False,False,True,False
-2.799999999999997,98.8,3.4,0.4,32.0,29.18241965973535,False,False,False,False,True
-5.0,74.5,1.7,5.2,31.6,21.53428141981732,False,False,False,True,False
-0.29999999999999716,135.1,4.5,4.3,30.4,39.90430056710775,False,True,False,False,False
-2.5,95.5,2.5,0.8,33.2,26.17801047120419,False,False,False,True,False
-6.3999999999999915,150.9,0.8,3.9,40.4,51.007301243915634,False,False,True,False,False
-4.700000000000003,107.4,4.0,3.8,28.0,37.60372535975632,False,False,False,True,False
-5.799999999999997,65.5,3.9,4.9,41.2,21.88512813658993,False,False,False,True,False
-3.1000000000000085,131.8,1.8,4.0,28.0,35.38350022819405,False,True,False,False,False
-3.3999999999999915,98.8,2.8,4.3,25.6,25.458012316730656,False,False,False,True,False
-2.700000000000003,112.5,3.2,4.3,40.0,31.163434903047094,False,True,False,False,False
-5.799999999999997,137.1,0.9,1.9,26.4,37.190755208333336,False,False,False,True,False
1.2000000000000028,119.7,1.6,0.4,16.4,29.925,True,False,False,False,False
-0.7999999999999972,127.6,5.3,0.7,22.8,42.1455938697318,False,True,False,False,False
-0.5999999999999943,112.5,3.0,1.2,42.0,28.69605142332415,True,False,False,False,False
-0.8999999999999915,109.5,3.9,0.0,19.2,34.56003029920465,False,True,False,False,False
-3.3000000000000114,107.6,2.2,0.6,44.0,34.736570247933884,False,False,False,True,False
1.7999999999999972,81.9,3.0,0.3,15.2,22.927689594356263,True,False,False,False,False
-3.8999999999999915,92.2,1.1,2.1,4.8,32.66723356009071,False,False,False,True,False
-1.2000000000000028,107.9,1.1,0.6,14.4,35.23265306122449,True,False,False,False,False
0.20000000000000284,73.7,1.3,0.9,23.2,24.624945704834776,True,False,False,False,False
1.4000000000000057,95.1,3.3,1.0,24.0,25.530886735214366,True,False,False,False,False
-4.900000000000006,111.9,2.5,0.5,30.8,40.123346122127,False,False,False,True,False
-2.1000000000000085,87.0,2.2,3.5,8.0,35.74950690335305,False,True,False,False,False
1.8000000000000114,109.1,4.0,1.4,6.8,28.399625156184925,False,True,False,False,False
1.6999999999999886,94.9,3.1,4.0,17.2,26.850384789497515,True,False,False,False,False
-3.5,82.5,1.6,0.5,20.4,23.095658016292937,False,False,True,False,False
0.10000000000000853,66.6,3.8,4.4,14.0,21.50051652892562,False,True,False,False,False
0.30000000000001137,80.4,3.0,1.7,24.0,19.510301147807525,False,True,False,False,False
2.299999999999997,83.6,4.1,2.0,3.6,24.963420824748418,False,True,False,False,False
0.30000000000001137,64.7,0.9,0.4,10.4,18.112594832171553,True,False,False,False,False
-2.4000000000000057,92.7,2.2,1.6,24.0,24.130570595585176,False,False,False,True,False
-6.400000000000006,95.5,1.6,5.1,11.2,38.255087325749074,False,False,False,True,False
-1.5,146.0,3.9,0.4,32.0,38.00499791753436,False,False,False,True,False
3.4000000000000057,123.1,5.4,0.1,40.4,29.872115314615748,False,False,False,True,False
-0.7000000000000028,53.8,1.8,1.2,31.6,12.801903628792386,False,True,False,False,False
1.6000000000000085,86.0,4.3,0.1,22.0,22.616699539776466,True,False,False,False,False
-2.4000000000000057,62.9,2.6,0.4,30.8,16.712721862046976,False,False,True,False,False
-5.6000000000000085,71.0,2.1,0.7,9.6,23.722810651876106,False,False,False,False,True
0.29999999999999716,93.7,3.3,2.1,22.4,25.417751736111114,True,False,False,False,False
2.5999999999999943,73.6,3.5,1.4,14.8,24.878312601406165,True,False,False,False,False
-1.7999999999999972,78.2,3.1,0.5,34.8,24.96089884771298,False,False,False,True,False
-1.5999999999999943,104.8,1.7,5.5,21.6,30.95463137996219,False,True,False,False,False
-5.700000000000003,77.0,2.4,2.6,33.6,21.55594748187341,False,False,False,True,False
0.7000000000000028,102.7,3.8,1.0,33.2,31.004709576138147,False,True,False,False,False
-5.5,86.0,2.6,5.5,23.2,28.734672057202044,False,False,False,True,False
-7.900000000000006,154.3,2.9,1.7,23.2,48.69965913394773,False,False,False,False,True
-1.4000000000000057,89.3,2.0,2.8,11.6,21.458093041138024,False,False,True,False,False
-4.799999999999997,77.7,1.8,4.5,22.0,18.488994646044024,False,False,False,True,False
-0.6000000000000085,75.5,0.9,0.6,31.2,31.425598335067633,False,False,False,False,False
-2.299999999999997,82.9,0.9,1.0,20.8,22.026782867467322,False,False,True,False,False
-3.799999999999997,90.5,2.6,1.0,26.4,22.852958258629833,False,False,False,False,True
-2.700000000000003,61.3,4.5,2.1,27.2,20.481806943098665,False,False,False,True,False
-5.1000000000000085,110.8,2.4,0.4,42.0,36.59664420663231,False,False,True,False,False
-1.0,84.5,1.4,4.7,26.0,26.080246913580247,True,False,False,False,False
-3.6000000000000085,120.1,2.0,3.9,19.6,32.92124667635208,False,False,False,True,False
-4.200000000000003,118.8,1.4,1.1,19.2,27.197179551750192,False,False,False,False,True
2.0,61.5,2.7,1.7,16.0,17.03601108033241,True,False,False,False,False
-2.0,64.2,4.5,0.4,15.6,19.381717183914986,False,False,False,False,True
0.9000000000000057,114.4,3.3,4.1,22.0,35.704253924659035,True,False,False,False,False
-6.199999999999989,66.3,2.5,4.2,26.0,24.65050565139798,False,False,False,True,False
0.4000000000000057,75.1,3.2,2.5,20.0,23.17901234567901,True,False,False,False,False
-3.8999999999999915,77.5,1.7,0.8,30.4,20.173885880882967,False,False,False,True,False
-4.799999999999997,129.4,2.5,3.8,25.2,36.611588954277956,False,False,True,False,False
-5.700000000000003,116.8,4.4,4.4,44.4,30.09611172666134,False,False,True,False,False
-2.0,115.3,1.3,3.6,47.6,30.953851110096917,False,True,False,False,False
-1.5999999999999943,85.9,3.3,0.4,34.4,22.134041072947,False,False,True,False,False
-5.199999999999996,51.3,1.5,4.4,39.6,17.340454299621417,False,False,False,True,False
-1.2999999999999972,100.1,3.0,4.9,22.0,25.025,False,True,False,False,False
-3.200000000000003,112.1,2.6,1.8,15.6,36.18930785123967,False,False,True,False,False
0.4000000000000057,97.7,2.8,0.5,24.4,28.857514177693762,True,False,False,False,False
-3.799999999999997,53.6,2.9,0.7,19.2,16.728566524140945,False,False,False,True,False
-4.799999999999997,92.5,1.2,0.7,45.6,21.79753039871807,False,False,True,False,False
-8.400000000000006,149.6,1.7,0.5,30.0,54.289446944404126,False,False,False,True,False
1.2999999999999972,117.0,3.8,0.5,26.8,30.14764616454946,False,False,False,False,False
-1.6999999999999886,72.4,3.7,4.0,41.2,16.734467455621303,False,False,True,False,False
-5.900000000000006,98.6,2.4,0.4,25.6,28.196402527953325,False,False,False,False,True
-3.0,70.0,1.6,1.4,22.0,22.59814049586777,False,False,False,True,False
0.29999999999999716,82.7,2.9,3.9,29.6,24.966791450307934,False,True,False,False,False
-3.299999999999997,57.2,2.1,0.2,38.8,15.84487534626039,False,False,True,False,False
-5.900000000000006,85.7,1.2,3.2,23.2,23.00732905581358,False,False,False,True,False
2.0,119.3,4.8,2.4,12.8,36.82098765432099,True,False,False,False,False
-0.20000000000000284,98.1,3.0,0.4,32.0,33.159816116819904,False,True,False,False,False
0.5999999999999943,123.5,3.4,0.7,28.0,39.42034536691244,True,False,False,False,False
-2.1999999999999886,73.6,1.2,0.7,46.8,23.49261068020045,False,True,False,False,False
-4.200000000000003,91.8,3.1,3.6,46.4,34.551545033685876,False,False,True,False,False
-1.7000000000000028,120.8,2.4,5.1,26.8,34.17836124943413,False,False,False,True,False
1.0,89.0,2.6,0.8,35.2,26.004382761139514,True,False,False,False,False
-4.0,91.1,1.7,1.3,38.4,31.52249134948097,False,False,True,False,False
-2.200000000000003,100.1,3.4,1.2,37.6,31.593233177629084,False,False,True,False,False
-0.8999999999999915,62.1,1.5,1.4,20.0,15.681422186308426,False,True,False,False,False
-2.0999999999999943,89.7,3.8,3.9,28.0,20.93397745571659,False,False,False,True,False
-3.0999999999999943,105.9,1.6,0.2,10.4,29.96265278406519,False,False,False,True,False
-1.2999999999999972,99.7,3.0,0.5,12.8,32.55510204081633,False,True,False,False,False
-5.900000000000006,145.9,1.4,1.0,39.2,48.748705269136956,False,False,True,False,False
-1.0,70.4,1.4,3.0,30.4,26.174895895300423,True,False,False,False,False
-1.5999999999999943,112.5,1.7,3.5,26.8,35.50688044438834,True,False,False,False,False
-2.5999999999999943,81.7,2.2,0.6,32.4,26.07807462734208,False,False,True,False,False
-2.0999999999999943,108.9,1.7,0.4,42.8,26.4262661069184,False,False,True,False,False
-1.4000000000000057,124.6,2.8,3.9,18.0,39.77145775479587,True,False,False,False,False
-2.299999999999997,87.7,2.6,1.9,8.8,24.81326392032594,False,False,True,False,False
-0.5,98.7,4.8,4.7,12.0,28.22499928508107,False,False,True,False,False
-1.0,73.0,1.5,5.1,20.4,22.03840115928028,True,False,False,False,False
-0.7999999999999972,60.4,2.6,0.4,22.4,23.301570155472394,False,False,True,False,False
-2.6999999999999886,118.0,4.5,5.8,30.8,34.47772096420745,False,False,False,True,False
-2.5999999999999943,99.1,1.0,1.0,21.2,26.331172281857796,False,False,True,False,False
0.20000000000000284,71.5,2.6,5.0,27.6,22.822305212422993,True,False,False,False,False
-8.200000000000003,154.5,2.9,1.9,31.2,53.460207612456756,False,False,False,True,False
-0.10000000000000853,72.4,2.2,3.4,29.6,20.704052160485,True,False,False,False,False
2.5999999999999943,130.0,5.4,1.4,40.0,37.57659845068794,True,False,False,False,False
-4.200000000000003,69.5,2.5,0.9,47.2,16.06416420118343,False,False,False,True,False
-2.0999999999999943,68.8,4.0,0.2,15.6,20.544059243333628,False,False,False,True,False
-1.8999999999999915,98.9,0.5,4.7,36.8,27.686794882562083,False,False,False,False,False
-1.8999999999999915,120.4,1.8,1.6,16.8,34.43049558180102,False,True,False,False,False
-0.20000000000000284,69.3,1.1,1.0,30.0,17.15304076631767,True,False,False,False,False
1.4000000000000057,87.7,2.8,0.8,30.8,27.67958591086984,True,False,False,False,False
-0.4000000000000057,100.4,1.6,1.8,14.8,40.217913795866046,True,False,False,False,False
0.0,85.7,1.7,1.1,32.4,26.15915265101798,True,False,False,False,False
-4.1000000000000085,71.7,0.2,4.3,10.4,19.654066500370057,False,True,False,False,False
-3.1000000000000085,113.8,1.9,1.2,42.0,31.85801069398953,False,False,False,True,False
-1.4000000000000057,84.0,1.1,5.7,9.6,25.925925925925924,True,False,False,False,False
-2.4000000000000057,112.6,3.6,0.8,18.4,29.612097304404998,False,False,True,False,False
-4.299999999999997,122.9,0.9,0.4,27.6,42.03002633288876,False,False,True,False,False
-2.799999999999997,99.8,1.7,1.0,46.4,26.245890861275477,False,False,True,False,False
-3.0,116.5,2.7,0.2,27.6,42.27754391058209,False,True,False,False,False
-3.5,74.0,2.6,0.6,6.8,21.62162162162162,False,False,False,True,False
-0.7000000000000028,67.5,1.0,3.8,30.8,16.379917008420495,True,False,False,False,False
-1.8999999999999915,58.9,1.5,4.8,18.4,21.899167162403334,False,True,False,False,False
-1.8999999999999915,108.3,2.2,5.9,46.4,31.988421550094515,False,True,False,False,False
-0.7999999999999972,70.1,1.8,1.3,25.6,21.6358024691358,False,False,True,False,False
-4.299999999999997,85.4,3.5,1.0,32.0,22.0052049782267,False,False,False,True,False
-2.0999999999999943,130.2,1.4,3.5,30.4,35.68981113456319,False,True,False,False,False
-1.2999999999999972,56.9,1.5,3.5,12.0,19.688581314878896,True,False,False,False,False
-4.699999999999989,137.2,2.2,0.9,32.0,41.87906352064955,False,False,False,True,False
-0.4000000000000057,76.1,2.3,0.5,25.2,19.608853616429176,True,False,False,False,False
0.29999999999999716,94.0,1.8,0.3,16.0,24.46897126197418,True,False,False,False,False
-2.3999999999999915,127.7,1.5,4.8,27.2,34.28279953824264,True,False,False,False,False
1.3999999999999915,86.3,4.3,2.7,18.8,29.861591695501733,False,True,False,False,False
-1.1999999999999886,125.0,3.5,2.4,22.4,44.28854875283447,False,False,False,True,False
-3.0999999999999943,57.3,3.0,3.2,27.6,13.502686398341032,False,False,False,True,False
-2.299999999999997,93.1,0.3,5.5,20.0,26.91062550583882,True,False,False,False,False
-4.5,121.2,3.5,4.0,34.4,37.82653475234856,False,False,False,True,False
-2.700000000000003,134.9,1.6,0.8,18.4,31.180658284023668,False,False,True,False,False
-3.299999999999997,113.9,1.9,4.0,31.6,34.76694850584536,False,False,True,False,False
-1.2000000000000028,115.2,1.4,3.8,40.8,38.49109559290321,True,False,False,False,False
-0.5999999999999943,53.9,2.4,2.2,24.8,17.599999999999998,True,False,False,False,False
-4.300000000000011,98.2,3.1,2.0,24.0,30.99356141901275,False,False,False,False,True
-4.099999999999994,135.0,1.8,3.8,25.6,35.50295857988166,False,False,True,False,False
-4.5,61.0,1.6,0.7,28.4,17.25894069714803,False,False,False,False,True
-2.1000000000000085,75.3,2.3,0.7,14.4,19.2072237526783,False,False,True,False,False
-6.900000000000006,115.8,1.7,1.4,24.4,41.52174692531106,False,False,False,False,True
-0.7000000000000028,129.9,3.6,1.1,8.0,33.47161740833312,False,True,False,False,False
1.6999999999999886,76.6,4.5,0.3,22.4,23.381459662403465,True,False,False,False,False
-4.099999999999994,111.5,1.9,4.4,19.2,33.29451461673982,False,False,False,True,False
-6.1000000000000085,78.4,2.3,1.0,19.6,22.181982797645997,False,False,False,False,True
-2.8000000000000114,96.8,2.5,1.5,31.2,31.25,False,False,True,False,False
-3.5,153.9,4.2,0.2,46.0,49.683626033057855,False,False,False,False,True
-5.0,96.6,1.0,2.5,7.2,32.652785289345594,False,False,True,False,False
-0.6999999999999886,111.7,2.5,5.3,34.0,32.28696959186033,False,False,True,False,False
1.9000000000000057,90.9,3.7,0.4,28.0,26.27471383975026,True,False,False,False,False
1.5,73.1,4.4,0.4,15.2,19.028529779258644,False,False,True,False,False
-6.5,95.6,2.1,1.2,36.8,30.514858437869062,False,False,False,True,False
-4.099999999999994,72.0,2.9,1.6,39.2,21.49959688255845,False,False,False,True,False
1.2999999999999972,88.7,4.7,2.7,24.0,34.64843749999999,False,True,False,False,False
-6.199999999999989,78.7,2.8,2.1,22.4,18.545574512206617,False,False,False,False,True
-7.8999999999999915,159.0,3.2,0.4,14.0,48.00144910035019,False,False,False,True,False
-0.20000000000000284,68.1,1.5,1.2,51.6,25.319750148721003,True,False,False,False,False
-3.9000000000000057,88.3,1.4,2.7,34.0,21.427358101385625,False,False,False,True,False
0.8999999999999915,77.4,2.2,0.0,18.4,24.705544383797758,True,False,False,False,False
0.5,55.4,1.8,5.0,17.6,16.542745379079694,True,False,False,False,False
-0.7000000000000028,124.5,2.5,1.2,36.0,29.62522308149911,True,False,False,False,False
1.2000000000000028,51.1,2.8,0.5,36.8,17.07374118747703,True,False,False,False,False
1.9000000000000057,50.0,3.5,0.5,13.2,16.70620468441979,True,False,False,False,False
0.09999999999999432,106.9,4.7,3.1,26.0,33.73942684004545,False,True,False,False,False
-8.900000000000006,102.9,4.1,4.7,51.6,30.065741417092767,False,False,False,True,False
-6.5,88.3,1.6,0.5,31.2,29.503157472685352,False,False,False,False,True
-2.4000000000000057,96.3,2.3,0.4,32.0,27.83558792924037,False,False,True,False,False
1.1000000000000085,65.7,1.7,0.9,24.0,16.929062846247007,True,False,False,False,False
0.29999999999999716,120.9,4.8,0.1,37.6,36.90363542016422,False,False,True,False,False
-1.1999999999999886,104.6,1.2,4.1,36.0,30.89555765595463,True,False,False,False,False
-7.900000000000006,161.3,2.7,0.8,22.4,53.27652265821113,False,False,False,True,False
-13.0,159.0,0.2,5.2,30.0,57.01172505288824,False,False,False,False,True
-6.1000000000000085,102.9,0.6,0.7,27.6,23.112688394240923,False,False,False,True,False
0.30000000000001137,67.3,2.9,3.8,19.2,16.65800351476449,True,False,False,False,False
-1.5999999999999943,53.5,2.4,0.6,30.0,17.67076231998943,False,True,False,False,False
-1.7999999999999972,78.6,1.5,0.2,33.6,21.77285318559557,False,False,True,False,False
-5.699999999999989,141.0,1.0,5.7,30.0,39.47257915511884,False,True,False,False,False
-4.1000000000000085,116.3,5.4,2.2,32.8,35.895061728395056,False,False,False,True,False
-3.299999999999997,81.5,2.9,0.8,18.8,22.340396370713524,False,False,False,False,True
-2.299999999999997,68.4,2.9,5.0,9.6,23.12060573282856,False,True,False,False,False
-1.0,102.4,4.0,1.4,17.2,26.65556018325698,False,True,False,False,False
0.6000000000000085,79.3,3.3,4.1,14.0,27.119455558975414,True,False,False,False,False
-1.7999999999999972,109.1,1.4,4.8,36.8,39.59210335317172,True,False,False,False,False
-1.0,136.8,3.6,0.5,44.0,38.70529651425985,True,False,False,False,False
-0.20000000000000284,64.7,1.7,0.5,7.6,17.19098735253481,False,True,False,False,False
0.8000000000000114,67.2,2.0,1.8,25.6,20.06629042372122,True,False,False,False,False
-6.400000000000006,103.7,1.6,0.3,13.2,24.67578822129685,False,False,False,True,False
1.2000000000000028,61.7,2.4,1.2,18.8,20.379178226978464,True,False,False,False,False
-3.0999999999999943,92.7,1.9,0.9,12.4,32.076124567474054,False,False,True,False,False
-0.7000000000000028,127.6,4.0,0.7,14.4,28.124931120368537,False,True,False,False,False
0.6999999999999886,82.7,2.7,0.8,9.6,25.810680066165226,True,False,False,False,False
-2.299999999999997,98.2,4.3,1.8,28.4,25.562265722615578,False,False,True,False,False
-2.5,97.9,1.8,1.1,32.4,33.87543252595156,False,False,True,False,False
-2.5,86.7,0.5,3.2,39.2,25.33235938641344,False,True,False,False,False
-5.0,70.2,1.0,2.1,26.8,27.421874999999996,False,False,False,False,True
-1.3999999999999915,83.2,2.2,1.7,32.4,25.117739403453687,False,True,False,False,False
2.0999999999999943,95.2,4.9,0.5,15.6,31.808613719135288,False,True,False,False,False
-2.700000000000003,59.7,3.0,0.5,30.4,13.932647202968566,False,False,False,True,False
-0.20000000000000284,76.0,3.7,0.5,26.8,21.27600011197895,False,True,False,False,False
-3.799999999999997,132.3,1.5,1.1,27.2,33.40824726648317,False,False,False,True,False
2.0999999999999943,92.7,4.4,1.8,19.6,30.26938775510204,True,False,False,False,False
-2.0999999999999943,99.8,1.1,5.3,25.6,32.587755102040816,True,False,False,False,False
-5.200000000000003,108.6,1.2,0.6,20.4,37.57785467128028,False,False,True,False,False
-2.5999999999999943,95.3,1.9,2.4,25.6,31.477077553177434,False,True,False,False,False
-1.6999999999999886,133.0,0.5,4.0,13.6,32.59484364278012,True,False,False,False,False
-1.1999999999999886,84.4,1.4,1.1,19.2,27.876866164618843,True,False,False,False,False
-4.300000000000011,68.3,1.1,1.9,38.8,18.14751833351047,False,False,False,True,False
-0.7000000000000028,73.4,3.9,3.2,21.2,24.810708491076262,False,True,False,False,False
-2.8000000000000114,105.2,5.1,4.0,27.6,32.83293280484379,False,False,False,True,False
-1.0999999999999943,94.7,1.6,1.4,26.8,28.906321540856506,False,True,False,False,False
0.10000000000000853,59.4,1.6,2.9,31.6,17.73716742811072,True,False,False,False,False
0.5,99.5,2.5,0.5,24.4,24.384864228997156,True,False,False,False,False
-3.0,99.0,2.4,0.7,25.2,23.557406305770378,False,False,True,False,False
-2.8000000000000114,95.6,1.4,3.5,16.4,25.665118526671858,False,True,False,False,False
1.0,95.2,1.5,1.7,25.2,25.557733093505867,True,False,False,False,False
-4.799999999999997,55.0,0.5,5.1,41.2,17.75568181818182,False,False,True,False,False
-2.200000000000003,67.6,3.8,0.4,18.4,19.539831194357724,False,False,True,False,False
-0.6000000000000085,63.1,0.7,2.0,9.2,18.04455374760502,True,False,False,False,False
-0.5999999999999943,61.5,2.1,5.8,44.4,19.410427976265623,True,False,False,False,False
-3.8999999999999915,151.7,1.5,1.4,19.2,50.686625012529646,False,True,False,False,False
-2.0,111.1,3.5,0.3,28.0,28.920241566014163,False,False,False,True,False
-3.9000000000000057,60.9,2.7,2.0,21.6,18.385460693153,False,False,False,True,False
1.2999999999999972,92.8,4.0,0.6,26.0,25.17361111111111,False,True,False,False,False
-3.5,57.4,1.8,5.3,43.6,16.59151346976529,False,False,True,False,False
-5.900000000000006,57.7,1.3,5.1,32.8,16.50032886270697,False,False,False,True,False
-1.9000000000000057,124.7,1.4,0.6,32.8,41.66527448294296,True,False,False,False,False
-6.099999999999994,85.1,2.6,5.3,53.6,23.573407202216067,False,False,False,True,False
-6.299999999999997,75.0,1.6,1.0,8.0,24.772096710265558,False,False,False,False,True
-0.20000000000000284,50.6,2.4,4.9,39.6,15.970205782098219,True,False,False,False,False
-3.200000000000003,73.7,2.8,2.4,18.0,25.204336377004893,False,False,True,False,False
0.3999999999999915,120.2,1.9,0.6,13.2,32.60633680555556,True,False,False,False,False
