lifespan,genetic,exercise,alcohol,sugar,bmi norm under,bmi norm over,smoking few,smoking some,smoking more,smoking alot,smoking most
91.1,92.5,1.1,1.1,36.8,0.0,0.0,True,False,False,False,False
90.8,91.4,1.5,5.7,16.0,-1.0273922571219885,0.0,True,False,False,False,False
83.5,84.6,2.0,2.0,21.6,0.0,0.0,False,True,False,False,False
72.9,76.3,1.8,2.6,18.0,-0.01631879124488833,0.0,False,False,True,False,False
74.9,80.4,0.1,4.9,14.4,0.0,6.782471176410571,False,False,True,False,False
77.9,78.7,3.1,4.3,27.6,0.0,6.063587534962014,False,True,False,False,False
79.1,82.2,2.1,4.6,23.2,0.0,5.121878945605403,False,False,True,False,False
78.7,82.5,2.2,0.3,27.6,0.0,8.959166923155848,False,False,False,True,False
71.0,69.7,3.1,0.1,19.6,0.0,0.0,True,False,False,False,False
64.0,66.4,3.7,5.5,23.6,-0.5061728395061742,0.0,False,False,False,False,True
81.2,80.4,3.2,0.1,21.6,0.0,3.8235294117647065,True,False,False,False,False
73.7,73.7,1.2,0.2,10.8,0.0,5.897352430555557,True,False,False,False,False
83.2,84.1,3.6,2.1,14.8,-3.160336011687365,0.0,False,False,False,True,False
83.9,84.2,1.3,0.4,46.4,0.0,0.0,True,False,False,False,False
79.5,82.5,0.2,1.1,29.6,0.0,1.7177877067986955,False,False,True,False,False
79.5,86.5,1.8,3.4,52.4,0.0,0.0,False,False,False,True,False
74.1,75.6,2.4,3.5,16.8,-1.4625223081499108,0.0,False,False,False,True,False
92.7,90.0,3.6,0.8,30.0,0.0,3.183109504132233,True,False,False,False,False
84.8,82.4,5.3,0.7,28.0,0.0,13.086312956555169,True,False,False,False,False
73.7,80.7,2.4,4.9,46.8,0.0,4.280476139866089,False,False,False,True,False
87.6,91.4,1.9,1.2,24.0,0.0,0.0,False,False,False,True,False
81.4,83.1,3.8,5.3,47.2,0.0,13.757439396138771,False,False,True,False,False
90.2,91.9,1.7,0.3,41.2,0.0,0.0,False,True,False,False,False
88.8,86.4,4.5,0.3,49.6,0.0,0.0,False,False,False,False,False
78.6,86.0,1.3,0.9,32.0,0.0,10.018929150892376,False,False,False,True,False
80.8,82.5,1.5,0.6,40.8,0.0,18.805096002898196,True,False,False,False,False
88.3,87.0,2.8,0.7,23.6,0.0,5.259503973953841,True,False,False,False,False
84.1,87.2,0.9,3.3,32.0,-3.8967097042898775,0.0,False,False,False,True,False
82.3,83.7,2.6,1.5,43.6,0.0,16.277658082828907,False,True,False,False,False
78.2,83.2,2.7,5.8,8.4,0.0,5.930438076000502,False,False,False,True,False
70.2,70.9,2.5,0.4,15.2,0.0,0.0,False,True,False,False,False
96.6,95.4,2.1,0.8,35.2,0.0,0.0,True,False,False,False,False
86.9,86.7,3.7,2.3,32.0,0.0,18.87072339351092,True,False,False,False,False
79.0,85.1,1.9,3.0,22.8,0.0,16.985544217687078,False,False,True,False,False
80.0,80.6,1.9,3.6,9.2,0.0,0.6054775916704394,True,False,False,False,False
81.3,84.5,2.8,0.4,18.4,0.0,0.0,False,False,True,False,False
78.8,77.7,4.0,4.4,21.2,0.0,4.264103580393709,True,False,False,False,False
78.2,79.0,4.5,2.3,32.8,0.0,0.0,False,False,False,False,True
71.1,76.0,0.3,3.9,18.8,0.0,0.0,False,False,False,True,False
81.0,81.9,1.8,3.3,11.2,0.0,1.0142360113632733,True,False,False,False,False
72.4,74.6,3.6,5.1,22.8,0.0,6.296296296296298,False,False,True,False,False
80.8,82.2,2.9,0.4,14.8,0.0,3.2650520597555506,False,False,False,False,True
74.5,81.5,1.6,1.5,25.6,0.0,16.44865086693342,False,False,False,True,False
77.0,84.2,1.3,2.7,24.4,0.0,39.45281204935105,False,False,False,False,False
63.8,64.1,2.8,0.6,22.4,0.0,0.0,False,False,True,False,False
81.3,82.2,5.0,3.4,8.4,-2.0357692987550813,0.0,False,False,True,False,False
76.9,77.6,3.0,4.6,20.0,0.0,10.498101980096443,True,False,False,False,False
77.3,77.7,0.4,1.5,26.8,-3.1904245139909904,0.0,True,False,False,False,False
78.9,82.3,1.7,0.4,32.8,0.0,12.68595041322314,False,False,True,False,False
81.8,88.4,2.2,4.4,24.0,0.0,0.0,False,False,False,True,False
79.3,83.1,1.2,1.6,19.6,0.0,12.379535147392296,False,False,False,True,False
97.1,100.6,1.0,0.4,41.6,0.0,2.9253713319647368,False,False,True,False,False
79.4,79.3,3.0,2.7,26.4,0.0,0.0,False,True,False,False,False
89.2,89.9,2.1,0.4,44.8,0.0,3.297172912557528,False,True,False,False,False
71.1,72.6,2.9,0.9,26.4,0.0,0.0,False,False,False,True,False
71.8,75.2,2.3,3.5,22.8,-0.05800428527701129,0.0,False,False,False,True,False
78.9,81.3,2.0,0.9,22.4,0.0,0.0,False,False,True,False,False
84.4,81.4,4.7,1.6,20.0,0.0,9.295374954715612,False,True,False,False,False
75.7,78.0,0.8,0.7,22.4,0.0,9.859446938717149,True,False,False,False,False
82.6,79.9,3.1,0.6,11.6,-5.3507560815253115,0.0,True,False,False,False,False
79.5,81.9,2.7,0.2,51.6,0.0,11.484504228956652,False,False,True,False,False
73.6,76.6,4.6,0.2,34.4,0.0,1.9052746219153072,False,False,True,False,False
94.1,95.1,1.0,0.5,28.0,-4.217737388923192,0.0,True,False,False,False,False
86.7,89.6,3.1,1.8,6.4,0.0,21.18671926364234,False,False,True,False,False
81.3,85.3,2.3,4.4,36.8,0.0,5.157296205760442,False,False,True,False,False
73.8,77.9,1.9,5.5,49.6,0.0,13.842647641696388,False,False,True,False,False
89.2,94.7,0.2,1.7,46.8,0.0,2.990362811791389,False,False,True,False,False
76.4,80.6,1.4,0.5,22.8,-4.768156670854546,0.0,False,False,False,True,False
66.1,67.6,3.2,1.3,28.8,0.0,0.0,False,False,True,False,False
88.4,88.7,3.8,0.5,11.6,0.0,6.274238227146817,False,True,False,False,False
82.8,86.0,2.1,0.5,40.8,0.0,2.3504273504273527,False,False,False,True,False
79.1,83.1,2.7,0.2,29.2,0.0,11.804026423403577,False,False,False,True,False
67.7,70.7,1.7,3.7,39.6,0.0,5.151643990929706,False,False,True,False,False
79.6,83.4,2.7,1.6,19.2,0.0,0.0,False,False,False,True,False
81.2,80.6,2.1,0.9,28.0,0.0,1.8094004556661787,False,True,False,False,False
74.2,75.0,0.1,1.3,25.6,0.0,0.0,True,False,False,False,False
74.1,78.6,1.8,0.6,14.8,0.0,0.0,False,False,False,False,True
82.6,84.3,2.3,1.4,18.4,0.0,14.934142561983471,True,False,False,False,False
79.1,77.4,3.0,0.4,35.6,0.0,0.0,True,False,False,False,False
76.5,83.6,2.2,0.3,21.6,0.0,0.0,False,False,False,False,True
80.3,80.9,2.0,0.9,18.8,0.0,7.633830500635909,True,False,False,False,False
88.1,86.0,4.7,4.9,35.6,0.0,4.545711167149687,True,False,False,False,False
90.5,89.3,4.4,0.7,19.2,0.0,0.0,False,True,False,False,False
75.5,77.3,2.1,0.2,42.8,0.0,5.699999999999999,False,True,False,False,False
78.2,77.4,4.5,4.0,22.8,0.0,6.075384766199392,True,False,False,False,False
82.0,82.7,1.6,2.9,14.0,0.0,4.21643392843615,True,False,False,False,False
83.4,83.8,1.6,0.4,16.0,0.0,11.81368383542118,True,False,False,False,False
84.6,83.9,2.9,1.6,14.8,-2.291703549952686,0.0,True,False,False,False,False
72.9,70.7,5.4,3.6,10.8,0.0,8.115044753924899,False,True,False,False,False
82.4,80.1,3.2,5.1,25.2,-3.223378941106482,0.0,True,False,False,False,False
85.0,85.2,3.6,5.6,20.8,-1.6499999999999986,0.0,False,True,False,False,False
77.9,80.4,2.9,1.0,14.4,0.0,0.0,False,False,False,False,True
77.0,80.3,1.8,1.6,16.8,0.0,20.813148788927343,False,True,False,False,False
78.5,87.6,2.3,2.0,37.6,0.0,0.0,False,False,False,False,True
83.4,87.7,1.9,1.2,28.4,0.0,0.0,False,False,False,True,False
86.5,86.3,2.1,4.8,22.0,0.0,0.0,True,False,False,False,False
82.4,85.1,1.8,2.3,12.0,0.0,10.128140386314854,False,False,True,False,False
88.0,90.3,1.5,1.8,18.8,0.0,21.563265306122446,True,False,False,False,False
78.0,83.7,2.4,1.3,41.6,0.0,8.761128454156548,False,False,False,False,True
63.3,64.2,2.6,2.0,20.4,-3.229442344045369,0.0,False,True,False,False,False
69.8,73.8,2.2,2.5,20.4,0.0,20.94839293798099,True,False,False,False,False
73.2,77.9,1.5,2.2,25.6,0.0,11.865234375,False,False,False,True,False
84.0,83.6,3.4,0.4,16.0,0.0,12.808641975308639,False,True,False,False,False
65.1,71.0,5.1,4.5,43.6,0.0,9.930268595041326,False,False,False,False,True
96.3,97.9,1.2,0.5,18.4,0.0,12.889672224264089,True,False,False,False,False
67.6,67.3,5.3,5.3,43.6,0.0,19.68886246531907,True,False,False,False,False
81.4,82.0,2.6,5.3,38.8,-3.24645444342414,0.0,True,False,False,False,False
65.6,68.9,2.4,1.3,16.4,0.0,0.0,False,False,False,True,False
73.0,77.1,1.7,1.3,31.2,0.0,5.010405827263263,False,False,False,True,False
82.0,84.1,5.3,4.7,25.6,0.0,18.350424898705583,False,False,True,False,False
71.8,77.2,1.3,2.0,47.2,0.0,5.225000000000001,False,False,True,False,False
84.8,87.9,1.0,0.4,40.0,0.0,0.0,False,False,True,False,False
70.7,74.9,1.1,1.4,18.4,0.0,0.0,False,False,True,False,False
78.4,77.4,3.0,5.5,25.2,0.0,0.0,False,True,False,False,False
83.4,82.8,3.0,0.8,45.6,-1.674663021962484,0.0,True,False,False,False,False
77.6,80.5,2.8,1.9,24.4,0.0,1.3236168947055376,False,False,False,True,False
67.5,72.6,1.4,5.7,9.2,0.0,0.0,False,False,False,False,True
81.9,83.0,1.7,4.9,37.2,0.0,8.299118463953626,False,False,False,False,False
75.6,76.1,1.0,1.6,28.4,-1.533273635592419,0.0,True,False,False,False,False
68.4,72.3,2.8,3.4,11.2,0.0,15.054619936276751,False,False,False,True,False
76.5,78.0,0.4,4.6,28.0,0.0,0.0,True,False,False,False,False
85.8,91.7,3.0,4.4,41.6,0.0,7.110726643598618,False,False,False,True,False
94.6,97.9,1.6,0.4,24.8,0.0,2.428571428571427,False,False,False,True,False
90.7,89.8,3.5,0.6,30.0,0.0,0.0,False,True,False,False,False
81.6,83.0,3.5,0.6,35.2,0.0,0.8744441721228284,False,False,True,False,False
88.1,87.2,1.7,1.5,8.8,-2.2239738251041032,0.0,True,False,False,False,False
82.5,83.8,1.7,0.4,26.0,0.0,13.422363060208248,True,False,False,False,False
72.1,75.1,3.3,0.3,18.0,0.0,19.975381896225223,False,False,True,False,False
88.4,86.0,3.2,4.8,3.2,0.0,0.0,True,False,False,False,False
88.3,89.3,1.8,1.3,19.2,0.0,2.6666324681098494,False,True,False,False,False
71.0,74.1,1.9,0.9,15.6,0.0,0.0,False,False,False,False,True
81.1,81.9,1.4,5.9,37.6,0.0,0.0,True,False,False,False,False
73.4,76.9,3.1,0.3,52.8,0.0,0.0,False,False,False,True,False
87.0,85.8,5.1,4.2,11.2,0.0,0.0,True,False,False,False,False
79.1,83.0,4.5,1.3,31.6,-0.8411673553718977,0.0,False,False,False,True,False
89.3,91.6,4.0,0.8,34.4,0.0,0.0,False,False,True,False,False
84.8,86.5,0.7,0.5,20.0,0.0,9.580693486470459,True,False,False,False,False
76.8,78.4,1.8,0.3,36.8,0.0,0.0,False,False,True,False,False
70.6,75.1,1.0,1.6,24.8,0.0,8.396869714623215,False,False,True,False,False
79.8,79.1,2.4,2.0,16.4,0.0,1.4643936387778176,True,False,False,False,False
73.2,79.5,2.4,5.2,36.0,0.0,27.474960081289012,True,False,False,False,False
93.3,96.0,1.4,0.9,24.4,0.0,10.419915348629992,False,True,False,False,False
97.5,95.8,3.9,3.5,15.6,0.0,15.333723031140401,True,False,False,False,False
73.0,74.5,0.7,0.3,34.8,0.0,3.0578009425423716,True,False,False,False,False
79.2,79.6,4.0,5.2,12.0,0.0,4.2839029102765345,True,False,False,False,False
85.5,89.5,4.2,4.5,48.8,0.0,16.356386405215282,False,False,True,False,False
70.0,70.1,1.6,3.2,41.6,0.0,0.5953250547845101,True,False,False,False,False
89.9,93.6,1.5,0.4,33.2,0.0,7.476959979800533,False,False,False,True,False
80.5,83.3,1.6,0.3,44.4,0.0,0.0,False,True,False,False,False
84.0,84.9,1.8,5.2,25.2,0.0,0.7257766272189308,True,False,False,False,False
92.0,91.8,4.5,2.6,41.6,0.0,17.211652794292505,False,False,True,False,False
75.0,78.8,2.0,1.6,30.4,0.0,7.6451716824612745,False,False,True,False,False
83.2,84.2,4.0,2.6,10.4,-0.7510362418960561,0.0,False,False,True,False,False
94.7,100.1,2.0,1.1,19.6,0.0,0.0,False,False,False,True,False
87.4,90.2,3.4,0.4,32.0,0.0,4.1824196597353485,False,False,False,False,True
84.3,89.3,1.7,5.2,31.6,0.0,0.0,False,False,False,True,False
64.3,64.6,4.5,4.3,30.4,0.0,14.904300567107747,False,True,False,False,False
99.6,102.1,2.5,0.8,33.2,0.0,1.178010471204189,False,False,False,True,False
87.9,94.3,0.8,3.9,40.4,0.0,26.007301243915634,False,False,True,False,False
76.7,81.4,4.0,3.8,28.0,0.0,12.603725359756318,False,False,False,True,False
70.8,76.6,3.9,4.9,41.2,0.0,0.0,False,False,False,True,False
81.8,84.9,1.8,4.0,28.0,0.0,10.383500228194052,False,True,False,False,False
82.2,85.6,2.8,4.3,25.6,0.0,0.458012316730656,False,False,False,True,False
80.3,83.0,3.2,4.3,40.0,0.0,6.163434903047094,False,True,False,False,False
75.8,81.6,0.9,1.9,26.4,0.0,12.190755208333336,False,False,False,True,False
94.5,93.3,1.6,0.4,16.4,0.0,4.925000000000001,True,False,False,False,False
76.3,77.1,5.3,0.7,22.8,0.0,17.145593869731798,False,True,False,False,False
72.2,72.8,3.0,1.2,42.0,0.0,3.6960514233241497,True,False,False,False,False
76.4,77.3,3.9,0.0,19.2,0.0,9.560030299204648,False,True,False,False,False
82.1,85.4,2.2,0.6,44.0,0.0,9.736570247933884,False,False,False,True,False
77.6,75.8,3.0,0.3,15.2,0.0,0.0,True,False,False,False,False
87.7,91.6,1.1,2.1,4.8,0.0,7.6672335600907076,False,False,False,True,False
79.7,80.9,1.1,0.6,14.4,0.0,10.23265306122449,True,False,False,False,False
92.9,92.7,1.3,0.9,23.2,0.0,0.0,True,False,False,False,False
83.2,81.8,3.3,1.0,24.0,0.0,0.5308867352143665,True,False,False,False,False
73.6,78.5,2.5,0.5,30.8,0.0,15.123346122127003,False,False,False,True,False
96.8,98.9,2.2,3.5,8.0,0.0,10.749506903353051,False,True,False,False,False
80.9,79.1,4.0,1.4,6.8,0.0,3.399625156184925,False,True,False,False,False
74.6,72.9,3.1,4.0,17.2,0.0,1.8503847894975145,True,False,False,False,False
73.5,77.0,1.6,0.5,20.4,0.0,0.0,False,False,True,False,False
76.2,76.1,3.8,4.4,14.0,0.0,0.0,False,True,False,False,False
65.9,65.6,3.0,1.7,24.0,0.0,0.0,False,True,False,False,False
88.6,86.3,4.1,2.0,3.6,0.0,0.0,False,True,False,False,False
83.9,83.6,0.9,0.4,10.4,-0.38740516782844736,0.0,True,False,False,False,False
80.3,82.7,2.2,1.6,24.0,0.0,0.0,False,False,False,True,False
76.0,82.4,1.6,5.1,11.2,0.0,13.255087325749074,False,False,False,True,False
75.8,77.3,3.9,0.4,32.0,0.0,13.00499791753436,False,False,False,True,False
73.5,70.1,5.4,0.1,40.4,0.0,4.872115314615748,False,False,False,True,False
79.8,80.5,1.8,1.2,31.6,-5.698096371207614,0.0,False,True,False,False,False
90.9,89.3,4.3,0.1,22.0,0.0,0.0,True,False,False,False,False
91.0,93.4,2.6,0.4,30.8,-1.7872781379530238,0.0,False,False,True,False,False
75.1,80.7,2.1,0.7,9.6,0.0,0.0,False,False,False,False,True
79.3,79.0,3.3,2.1,22.4,0.0,0.41775173611111427,True,False,False,False,False
87.3,84.7,3.5,1.4,14.8,0.0,0.0,True,False,False,False,False
78.7,80.5,3.1,0.5,34.8,0.0,0.0,False,False,False,True,False
67.2,68.8,1.7,5.5,21.6,0.0,5.954631379962191,False,True,False,False,False
79.3,85.0,2.4,2.6,33.6,0.0,0.0,False,False,False,True,False
80.4,79.7,3.8,1.0,33.2,0.0,6.004709576138147,False,True,False,False,False
72.4,77.9,2.6,5.5,23.2,0.0,3.7346720572020438,False,False,False,True,False
68.3,76.2,2.9,1.7,23.2,0.0,23.699659133947733,False,False,False,False,True
83.8,85.2,2.0,2.8,11.6,0.0,0.0,False,False,True,False,False
74.8,79.6,1.8,4.5,22.0,-0.01100535395597646,0.0,False,False,False,True,False
89.1,89.7,0.9,0.6,31.2,0.0,6.425598335067633,False,False,False,False,False
89.4,91.7,0.9,1.0,20.8,0.0,0.0,False,False,True,False,False
83.5,87.3,2.6,1.0,26.4,0.0,0.0,False,False,False,False,True
87.6,90.3,4.5,2.1,27.2,0.0,0.0,False,False,False,True,False
71.1,76.2,2.4,0.4,42.0,0.0,11.596644206632313,False,False,True,False,False
85.6,86.6,1.4,4.7,26.0,0.0,1.0802469135802468,True,False,False,False,False
74.8,78.4,2.0,3.9,19.6,0.0,7.921246676352077,False,False,False,True,False
73.6,77.8,1.4,1.1,19.2,0.0,2.1971795517501924,False,False,False,False,True
76.9,74.9,2.7,1.7,16.0,-1.4639889196675888,0.0,True,False,False,False,False
96.3,98.3,4.5,0.4,15.6,0.0,0.0,False,False,False,False,True
69.2,68.3,3.3,4.1,22.0,0.0,10.704253924659035,True,False,False,False,False
72.9,79.1,2.5,4.2,26.0,0.0,0.0,False,False,False,True,False
77.7,77.3,3.2,2.5,20.0,0.0,0.0,True,False,False,False,False
76.4,80.3,1.7,0.8,30.4,0.0,0.0,False,False,False,True,False
59.7,64.5,2.5,3.8,25.2,0.0,11.611588954277956,False,False,True,False,False
72.3,78.0,4.4,4.4,44.4,0.0,5.096111726661341,False,False,True,False,False
87.1,89.1,1.3,3.6,47.6,0.0,5.953851110096917,False,True,False,False,False
89.7,91.3,3.3,0.4,34.4,0.0,0.0,False,False,True,False,False
63.1,68.3,1.5,4.4,39.6,-1.1595457003785832,0.0,False,False,False,True,False
73.0,74.3,3.0,4.9,22.0,0.0,0.02499999999999858,False,True,False,False,False
82.8,86.0,2.6,1.8,15.6,0.0,11.189307851239668,False,False,True,False,False
76.4,76.0,2.8,0.5,24.4,0.0,3.857514177693762,True,False,False,False,False
82.3,86.1,2.9,0.7,19.2,-1.7714334758590553,0.0,False,False,False,True,False
64.8,69.6,1.2,0.7,45.6,0.0,0.0,False,False,True,False,False
83.5,91.9,1.7,0.5,30.0,0.0,29.289446944404126,False,False,False,True,False
93.2,91.9,3.8,0.5,26.8,0.0,5.14764616454946,False,False,False,False,False
76.9,78.6,3.7,4.0,41.2,-1.765532544378697,0.0,False,False,True,False,False
83.1,89.0,2.4,0.4,25.6,0.0,3.1964025279533246,False,False,False,False,True
81.9,84.9,1.6,1.4,22.0,0.0,0.0,False,False,False,True,False
95.2,94.9,2.9,3.9,29.6,0.0,0.0,False,True,False,False,False
80.3,83.6,2.1,0.2,38.8,-2.6551246537396107,0.0,False,False,True,False,False
73.6,79.5,1.2,3.2,23.2,0.0,0.0,False,False,False,True,False
87.1,85.1,4.8,2.4,12.8,0.0,11.820987654320987,True,False,False,False,False
92.5,92.7,3.0,0.4,32.0,0.0,8.159816116819904,False,True,False,False,False
81.8,81.2,3.4,0.7,28.0,0.0,14.420345366912443,True,False,False,False,False
80.9,83.1,1.2,0.7,46.8,0.0,0.0,False,True,False,False,False
75.1,79.3,3.1,3.6,46.4,0.0,9.551545033685876,False,False,True,False,False
80.8,82.5,2.4,5.1,26.8,0.0,9.178361249434133,False,False,False,True,False
79.0,78.0,2.6,0.8,35.2,0.0,1.0043827611395137,True,False,False,False,False
77.9,81.9,1.7,1.3,38.4,0.0,6.522491349480969,False,False,True,False,False
92.3,94.5,3.4,1.2,37.6,0.0,6.5932331776290845,False,False,True,False,False
75.7,76.6,1.5,1.4,20.0,-2.818577813691574,0.0,False,True,False,False,False
83.5,85.6,3.8,3.9,28.0,0.0,0.0,False,False,False,True,False
79.2,82.3,1.6,0.2,10.4,0.0,4.962652784065192,False,False,False,True,False
85.4,86.7,3.0,0.5,12.8,0.0,7.55510204081633,False,True,False,False,False
94.6,100.5,1.4,1.0,39.2,0.0,23.748705269136956,False,False,True,False,False
80.7,81.7,1.4,3.0,30.4,0.0,1.1748958953004234,True,False,False,False,False
68.7,70.3,1.7,3.5,26.8,0.0,10.506880444388337,True,False,False,False,False
81.9,84.5,2.2,0.6,32.4,0.0,1.0780746273420796,False,False,True,False,False
82.2,84.3,1.7,0.4,42.8,0.0,1.4262661069184013,False,False,True,False,False
84.1,85.5,2.8,3.9,18.0,0.0,14.771457754795868,True,False,False,False,False
79.4,81.7,2.6,1.9,8.8,0.0,0.0,False,False,True,False,False
87.8,88.3,4.8,4.7,12.0,0.0,3.2249992850810685,False,False,True,False,False
70.8,71.8,1.5,5.1,20.4,0.0,0.0,True,False,False,False,False
84.7,85.5,2.6,0.4,22.4,0.0,0.0,False,False,True,False,False
85.4,88.1,4.5,5.8,30.8,0.0,9.47772096420745,False,False,False,True,False
71.7,74.3,1.0,1.0,21.2,0.0,1.3311722818577962,False,False,True,False,False
86.4,86.2,2.6,5.0,27.6,0.0,0.0,True,False,False,False,False
73.6,81.8,2.9,1.9,31.2,0.0,28.460207612456756,False,False,False,True,False
87.1,87.2,2.2,3.4,29.6,0.0,0.0,True,False,False,False,False
92.6,90.0,5.4,1.4,40.0,0.0,12.57659845068794,True,False,False,False,False
73.0,77.2,2.5,0.9,47.2,-2.4358357988165693,0.0,False,False,False,True,False
71.4,73.5,4.0,0.2,15.6,0.0,0.0,False,False,False,True,False
71.7,73.6,0.5,4.7,36.8,0.0,2.686794882562083,False,False,False,False,False
76.2,78.1,1.8,1.6,16.8,0.0,9.430495581801019,False,True,False,False,False
79.6,79.8,1.1,1.0,30.0,-1.3469592336823304,0.0,True,False,False,False,False
65.7,64.3,2.8,0.8,30.8,0.0,2.6795859108698394,True,False,False,False,False
78.1,78.5,1.6,1.8,14.8,0.0,15.217913795866046,True,False,False,False,False
82.5,82.5,1.7,1.1,32.4,0.0,1.1591526510179797,True,False,False,False,False
73.6,77.7,0.2,4.3,10.4,0.0,0.0,False,True,False,False,False
80.1,83.2,1.9,1.2,42.0,0.0,6.858010693989531,False,False,False,True,False
94.5,95.9,1.1,5.7,9.6,0.0,0.9259259259259238,True,False,False,False,False
83.5,85.9,3.6,0.8,18.4,0.0,4.6120973044049975,False,False,True,False,False
72.4,76.7,0.9,0.4,27.6,0.0,17.03002633288876,False,False,True,False,False
80.5,83.3,1.7,1.0,46.4,0.0,1.2458908612754769,False,False,True,False,False
85.6,88.6,2.7,0.2,27.6,0.0,17.27754391058209,False,True,False,False,False
72.3,75.8,2.6,0.6,6.8,0.0,0.0,False,False,False,True,False
90.7,91.4,1.0,3.8,30.8,-2.1200829915795047,0.0,True,False,False,False,False
88.9,90.8,1.5,4.8,18.4,0.0,0.0,False,True,False,False,False
91.9,93.8,2.2,5.9,46.4,0.0,6.988421550094515,False,True,False,False,False
81.8,82.6,1.8,1.3,25.6,0.0,0.0,False,False,True,False,False
75.8,80.1,3.5,1.0,32.0,0.0,0.0,False,False,False,True,False
64.0,66.1,1.4,3.5,30.4,0.0,10.689811134563193,False,True,False,False,False
78.9,80.2,1.5,3.5,12.0,0.0,0.0,True,False,False,False,False
69.9,74.6,2.2,0.9,32.0,0.0,16.879063520649552,False,False,False,True,False
84.0,84.4,2.3,0.5,25.2,0.0,0.0,True,False,False,False,False
86.2,85.9,1.8,0.3,16.0,0.0,0.0,True,False,False,False,False
82.9,85.3,1.5,4.8,27.2,0.0,9.282799538242642,True,False,False,False,False
97.3,95.9,4.3,2.7,18.8,0.0,4.861591695501733,False,True,False,False,False
76.9,78.1,3.5,2.4,22.4,0.0,19.288548752834473,False,False,False,True,False
71.2,74.3,3.0,3.2,27.6,-4.997313601658968,0.0,False,False,False,True,False
83.7,86.0,0.3,5.5,20.0,0.0,1.9106255058388193,True,False,False,False,False
71.4,75.9,3.5,4.0,34.4,0.0,12.826534752348557,False,False,False,True,False
78.3,81.0,1.6,0.8,18.4,0.0,6.180658284023668,False,False,True,False,False
82.5,85.8,1.9,4.0,31.6,0.0,9.766948505845363,False,False,True,False,False
82.2,83.4,1.4,3.8,40.8,0.0,13.491095592903207,True,False,False,False,False
87.0,87.6,2.4,2.2,24.8,-0.9000000000000021,0.0,True,False,False,False,False
77.1,81.4,3.1,2.0,24.0,0.0,5.9935614190127495,False,False,False,False,True
71.4,75.5,1.8,3.8,25.6,0.0,10.502958579881657,False,False,True,False,False
75.5,80.0,1.6,0.7,28.4,-1.2410593028519692,0.0,False,False,False,False,True
74.3,76.4,2.3,0.7,14.4,0.0,0.0,False,False,True,False,False
85.5,92.4,1.7,1.4,24.4,0.0,16.521746925311056,False,False,False,False,True
77.3,78.0,3.6,1.1,8.0,0.0,8.471617408333117,False,True,False,False,False
88.1,86.4,4.5,0.3,22.4,0.0,0.0,True,False,False,False,False
80.5,84.6,1.9,4.4,19.2,0.0,8.294514616739818,False,False,False,True,False
78.8,84.9,2.3,1.0,19.6,0.0,0.0,False,False,False,False,True
77.1,79.9,2.5,1.5,31.2,0.0,6.25,False,False,True,False,False
80.6,84.1,4.2,0.2,46.0,0.0,24.683626033057855,False,False,False,False,True
69.8,74.8,1.0,2.5,7.2,0.0,7.652785289345594,False,False,True,False,False
75.4,76.1,2.5,5.3,34.0,0.0,7.286969591860327,False,False,True,False,False
76.2,74.3,3.7,0.4,28.0,0.0,1.2747138397502589,True,False,False,False,False
74.9,73.4,4.4,0.4,15.2,0.0,0.0,False,False,True,False,False
74.8,81.3,2.1,1.2,36.8,0.0,5.514858437869062,False,False,False,True,False
69.5,73.6,2.9,1.6,39.2,0.0,0.0,False,False,False,True,False
95.2,93.9,4.7,2.7,24.0,0.0,9.648437499999993,False,True,False,False,False
91.9,98.1,2.8,2.1,22.4,0.0,0.0,False,False,False,False,True
73.2,81.1,3.2,0.4,14.0,0.0,23.001449100350193,False,False,False,True,False
92.3,92.5,1.5,1.2,51.6,0.0,0.3197501487210026,True,False,False,False,False
82.1,86.0,1.4,2.7,34.0,0.0,0.0,False,False,False,True,False
71.1,70.2,2.2,0.0,18.4,0.0,0.0,True,False,False,False,False
75.2,74.7,1.8,5.0,17.6,-1.957254620920306,0.0,True,False,False,False,False
80.2,80.9,2.5,1.2,36.0,0.0,4.6252230814991115,True,False,False,False,False
72.8,71.6,2.8,0.5,36.8,-1.4262588125229705,0.0,True,False,False,False,False
78.9,77.0,3.5,0.5,13.2,-1.7937953155802084,0.0,True,False,False,False,False
77.3,77.2,4.7,3.1,26.0,0.0,8.739426840045446,False,True,False,False,False
77.8,86.7,4.1,4.7,51.6,0.0,5.065741417092767,False,False,False,True,False
75.6,82.1,1.6,0.5,31.2,0.0,4.503157472685352,False,False,False,False,True
81.1,83.5,2.3,0.4,32.0,0.0,2.8355879292403685,False,False,True,False,False
80.7,79.6,1.7,0.9,24.0,-1.5709371537529933,0.0,True,False,False,False,False
86.6,86.3,4.8,0.1,37.6,0.0,11.903635420164221,False,False,True,False,False
100.9,102.1,1.2,4.1,36.0,0.0,5.895557655954629,True,False,False,False,False
81.8,89.7,2.7,0.8,22.4,0.0,28.276522658211128,False,False,False,True,False
79.9,92.9,0.2,5.2,30.0,0.0,32.01172505288824,False,False,False,False,True
78.6,84.7,0.6,0.7,27.6,0.0,0.0,False,False,False,True,False
82.9,82.6,2.9,3.8,19.2,-1.8419964852355086,0.0,True,False,False,False,False
87.5,89.1,2.4,0.6,30.0,-0.8292376800105714,0.0,False,True,False,False,False
